bac_id,chrNo,cyto,bac_start,bac_end,bac_size,is_CNV_targetting,is_chr20_targetting
BAC230_G16,20,20p11.23,19735798,19847210,111412,-,-
BAC140_D12,20,20p11.23,19765857,19873334,107477,-,-
BAC226_B08,20,20p11.23,19783894,19862315,78421,-,-
BAC246_C10,20,20p11.23,19787141,19873334,86193,-,-
BAC156_L11,20,20p11.23,19805211,19889241,84030,-,-
BAC40_I19,20,20p11.23,19811999,19893961,81962,-,-
BAC80_G08,20,20p11.23,19827115,19939449,112334,-,-
BAC116_B23,20,20p11.23,19854129,19962214,108085,-,yes
BAC248_I13,20,20p11.23,19873463,19962214,88751,-,-
BAC46_E21,20,20p11.23,19902693,19982931,80238,-,-
BAC237_L13,20,20p11.23,19921586,20032451,110865,-,-
BAC127_A15,20,20p11.23,19921586,20028222,106636,-,-
BAC67_F07,20,20p11.23,19939461,20034264,94803,-,-
BAC40_M15,20,20p11.23,19939490,20072631,133141,-,yes
BAC250_H08,20,20p11.23,19962210,20028507,66297,-,-
BAC115_F23,20,20p11.23,19973621,20095050,121429,-,yes
BAC12_O04,20,20p11.23,20003306,20087429,84123,-,-
BAC38_O04,20,20p11.23,20003309,20087501,84192,-,-
BAC148_E16,20,20p11.23,20077629,20151677,74048,-,-
BAC144_H07,20,20p11.23,20079016,20177528,98512,-,yes
BAC228_N24,20,20p11.23,20079016,20168915,89899,-,-
BAC78_H18,20,20p11.23,20131203,20250769,119566,-,yes
BAC96_C08,20,20p11.23,20166633,20250504,83871,-,-
BAC211_I18,20,BAC211-M13R_I18_088.ab1,20226087,20304453,78366,-,-
BAC219_I03,20,20p11.23,20254053,20333993,79940,-,yes
BAC148_B10,20,20p11.23,20272445,20343214,70769,-,-
BAC75_H16,20,20p11.23,20305001,20413595,108594,-,-
BAC32_P01,20,20p11.23,20330136,20413598,83462,-,yes
BAC96_L14,20,20p11.23,20339377,20413598,74221,-,-
BAC132_I23,20,20p11.23,20467794,20571814,104020,-,yes
BAC182_C09,20,20p11.23,20477694,20601135,123441,-,-
BAC37_C19,20,20p11.23,20477697,20547570,69873,-,-
BAC80_I08,20,20p11.23,20493595,20624903,131308,-,yes
BAC26_M01,20,20p11.23,20508751,20600131,91380,-,-
BAC201_F15,20,BAC201-M13R_F15_038.ab1,20625484,20712498,87014,-,-
BAC149_O07,20,20p11.23,20752573,20835036,82463,-,yes
BAC58_O04,20,20p11.23,20770047,20950293,180246,-,yes
BAC119_J10,20,20p11.23,20880700,21065181,184481,-,yes
BAC202_D06,20,20p11.23,20888469,20976151,87682,-,-
BAC150_I17,20,20p11.23,20957130,21061907,104777,-,-
REBAC194_O15,20,REBAC194-T7_O15_058.ab1,20976142,21068424,92282,-,-
BAC51_C21,20,20p11.23,21091356,21178561,87205,-,yes
BAC105_I06,20,20p11.23-20p11.22,21116758,21257401,140643,-,yes
BAC76_G24,20,20p11.23-20p11.22,21179361,21269862,90501,-,-
BAC32_M22,20,20p11.23-20p11.22,21195713,21314514,118801,-,yes
BAC41_O24,20,20p11.23-20p11.22,21195713,21290023,94310,-,-
BAC43_N24,20,20p11.22,21219225,21309727,90502,-,-
BAC60_F09,20,20p11.22,21298701,21405311,106610,-,-
BAC219_B06,20,20p11.22,21301659,21411003,109344,-,yes
BAC56_D24,20,20p11.22,21333185,21469528,136343,-,-
BAC63_I12,20,20p11.22,21365553,21470018,104465,-,yes
BAC33_J16,20,20p11.22,21365557,21469238,103681,-,-
BAC90_K01,20,20p11.22,21423570,21527931,104361,-,-
BAC28_F06,20,20p11.22,21423628,21506888,83260,-,-
BAC8_M01,20,20p11.22,21429426,21508508,79082,-,-
BAC227_M07,20,20p11.22,21469672,21552197,82525,-,yes
BAC104_O04,20,20p11.22,21507149,21611493,104344,-,yes
BAC95_G04,20,BAC95-T7_G04_059.ab1,21526455,21611459,85004,-,-
BAC143_H09,20,20p11.22,21636263,21721508,85245,-,yes
BAC184_A12,20,BAC184-M13R_A12_085.ab1,21691717,21780067,88350,-,-
BAC187_K03,20,20p11.22,21777927,21885797,107870,-,yes
BAC40_C10,20,20p11.22,21783522,21895354,111832,-,-
BAC139_B21,20,20p11.22,21836566,21920830,84264,-,yes
BAC40_B12,20,20p11.22,22056820,22177469,120649,-,yes
BAC166_I11,20,20p11.22,22156347,22252450,96103,-,yes
BAC100_A12,20,20p11.22,22181909,22271085,89176,-,yes
BAC173_B04,20,20p11.22,22253549,22269451,15902,-,-
BAC209_M08,20,20p11.22-20p11.21,22292349,22327681,35332,-,yes
BAC100_G09,20,20p11.21,22410004,22525413,115409,-,yes
BAC14_I20,20,20p11.21,22466302,22560659,94357,-,-
BAC224_I12,20,20p11.21,22502530,22611255,108725,-,yes
BAC240_B18,20,20p11.21,22531125,22602819,71694,-,-
BAC37_E07,20,20p11.21,22620884,22735898,115014,-,yes
BAC81_F09,20,20p11.21,22667061,22795739,128678,-,-
BAC119_H11,20,20p11.21,22696218,22819006,122788,-,yes
BAC90_A01,20,20p11.21,22739094,22828509,89415,-,-
BAC18_B17,20,20p11.21,22789676,22905014,115338,-,yes
BAC26_D19,20,20p11.21,22821082,22918598,97516,-,-
BAC90_H06,20,20p11.21,22821082,22963550,142468,-,yes
BAC193_E04,20,20p11.21,22828853,22959175,130322,-,-
BAC59_M08,20,20p11.21,22834296,22928402,94106,-,-
BAC120_K16,20,20p11.21,22836818,22928404,91586,-,-
BAC84_E13,20,20p11.21,22946711,23083017,136306,-,yes
BAC55_G11,20,20p11.21,22948726,23040191,91465,-,-
BAC33_K06,20,20p11.21,22959169,23030595,71426,-,-
BAC64_B08,20,20p11.21,22988505,23083016,94511,-,-
BAC139_P07,20,20p11.21,23062036,23141747,79711,-,yes
BAC85_P01,20,20p11.21,23104291,23192302,88011,-,yes
BAC104_M19,20,20p11.21,23151808,23218498,66690,-,-
BAC156_A12,20,20p11.21,23186904,23289889,102985,-,yes
BAC8_F01,20,20p11.21,23196899,23296759,99860,-,-
BAC39_L23,20,20p11.21,23205715,23305093,99378,-,-
BAC244_P02,20,20p11.21,23218494,23338004,119510,-,-
BAC48_N01,20,20p11.21,23285753,23382096,96343,-,yes
BAC100_G10,20,20p11.21,23297658,23460681,163023,-,yes
BAC158_A18,20,20p11.21,23343584,23433361,89777,-,-
BAC158_H05,20,20p11.21,23343584,23435095,91511,-,-
BAC184_C05,20,20p11.21,23350922,23437177,86255,-,-
BAC179_O01,20,BAC179-M13R_O01_015.ab1,23399928,23531042,131114,-,-
BAC176_H20,20,20p11.21,23399929,23479902,79973,-,yes
REBAC244_E21,20,REBAC244-T7_E21_035.ab1,23474764,23584048,109284,-,-
BAC186_P09,20,20p11.21,23921264,24015980,94716,-,yes
BAC100_J19,20,20p11.21,23921273,24091845,170572,-,yes
BAC120_O13,20,20p11.21,23937970,24083462,145492,-,-
BAC100_K04,20,20p11.21,23954618,24074441,119823,-,-
BAC78_F21,20,20p11.21,23959155,24058186,99031,-,-
BAC18_P01,20,20p11.21,23992889,24074430,81541,-,-
REBAC228_C05,20,REBAC228-T7_C05_075.ab1,24081210,24188397,107187,-,-
BAC239_A18,20,20p11.21,24120984,24235112,114128,-,yes
BAC23_D15,20,20p11.21,24131309,24235112,103803,-,-
BAC108_P07,20,20p11.21,24167552,24250417,82865,-,-
BAC4_H24,20,20p11.21,24200683,24382806,182123,-,yes
BAC232_O08,20,20p11.21,24221703,24362213,140510,-,-
BAC189_M04,20,20p11.21,24235106,24349059,113953,-,-
BAC33_J09,20,20p11.21,24250423,24347829,97406,-,-
BAC51_N05,20,20p11.21,24251804,24442665,190861,-,-
BAC53_L05,20,20p11.21,24251986,24395488,143502,-,-
BAC149_I20,20,20p11.21,24362641,24442128,79487,-,-
BAC55_L08,20,20p11.21,24377029,24501566,124537,-,yes
BAC168_N03,20,20p11.21,24430345,24534589,104244,-,-
BAC68_M13,20,20p11.21,24438702,24570980,132278,-,yes
BAC240_D01,20,20p11.21,24442117,24538109,95992,-,-
BAC198_A07,20,20p11.21,24530723,24608453,77730,-,-
BAC37_M13,20,20p11.21,24534588,24661098,126510,-,-
BAC88_K02,20,20p11.21,24570977,24674073,103096,-,-
BAC128_I05,20,20p11.21,24570977,24712406,141429,-,yes
BAC157_C02,20,20p11.21,24601708,24709688,107980,-,-
BAC154_J07,20,20p11.21,24633368,24735348,101980,-,yes
BAC215_E12,20,BAC215-M13R_E12_083.ab1,24712992,24807174,94182,-,-
BAC68_O01,20,20p11.21,24735376,24859330,123954,-,yes
BAC10_O10,20,20p11.21,24790408,24907376,116968,-,yes
BAC161_K24,20,BAC161-T7_K24_093.ab1,24865803,24940942,75139,-,-
BAC20_G23,20,20p11.21,24920346,25002416,82070,-,yes
BAC110_E03,20,20p11.21,24948021,25061804,113783,-,-
BAC58_F13,20,20p11.21,25002409,25091500,89091,-,yes
BAC62_C10,20,20p11.21,25002482,25124767,122285,-,-
BAC205_D01,20,20p11.21,25034665,25115116,80451,-,-
BAC193_J08,20,20p11.21,25034665,25116163,81498,-,-
BAC113_N01,20,20p11.21,25086983,25210289,123306,-,yes
BAC113_B11,20,20p11.21,25098382,25179066,80684,-,-
BAC78_N04,20,20p11.21,25101534,25192708,91174,-,-
BAC221_D07,20,20p11.21,25115148,25202356,87208,-,-
BAC56_L14,20,20p11.21,25116157,25202356,86199,-,-
BAC36_M13,20,20p11.21,25153350,25326948,173598,-,yes
BAC54_J16,20,20p11.21,25171220,25314563,143343,-,-
BAC122_O21,20,20p11.21,25179213,25289770,110557,-,-
BAC69_E11,20,20p11.21,25190472,25298772,108300,-,-
BAC189_L13,20,20p11.21,25210282,25314317,104035,-,-
BAC48_K21,20,BAC48-M13R_K21_057.ab1,25274826,25384003,109177,-,-
BAC10_B19,20,20p11.21,25358540,25480431,121891,-,yes
BAC126_N22,20,20p11.21,25455107,25581436,126329,-,yes
BAC226_M07,20,20p11.21,25455107,25536983,81876,-,-
BAC178_N14,20,20p11.21-20p11.1,25603604,25716960,113356,-,yes
BAC122_D19,20,20p11.21-20p11.1,25679941,25779575,99634,-,yes
BAC165_C09,20,20p11.1,25755459,25842805,87346,-,yes
BAC192_O06,20,20p11.1,25819417,25910335,90918,-,yes
BAC188_D20,20,BAC188-M13R_D20_027.ab1,25893538,25984667,91129,-,-
BAC150_M10,20,BAC150-T7_M10_065.ab1,26206832,26266558,59726,-,-
BAC88_F06,20,20q11.1,28034374,28144982,110608,-,yes
BAC50_I17,20,BAC50-T7_I17_072.ab1,28037513,28038394,881,-,-
BAC40_C08,20,20q11.1,28045779,28176659,130880,-,-
BAC23_M11,20,20q11.1,28045780,28161685,115905,-,-
BAC188_M06,20,20q11.1,28092338,28215059,122721,-,yes
BAC180_C14,20,BAC180-M13R_C14_027.ab1,28184435,28250971,66536,-,-
BAC32_J10,20,BAC32-T7_J10_054.ab1,28216912,28258610,41698,-,-
BAC97_F15,20,BAC97-M13R_F15_036.ab1,28251265,28351314,100049,-,-
BAC75_M05,20,20q11.21,29359238,29472558,113320,-,yes
BAC163_K18,20,20q11.21,29372210,29472556,100346,-,-
BAC247_D05,20,20q11.21,29396018,29500816,104798,-,yes
BAC30_G24,20,BAC30-T7_G24_095.ab1,29472549,29564543,91994,-,-
BAC122_M01,20,20q11.21,29549689,29639080,89391,-,yes
BAC1_C20,20,20q11.21,29565472,29588547,23075,-,-
BAC59_M05,20,20q11.21,29568303,29679324,111021,-,-
BAC181_B18,20,20q11.21,29568303,29663605,95302,-,-
BAC142_E17,20,20q11.21,29621776,29698666,76890,-,-
BAC23_P06,20,20q11.21,29639074,29765056,125982,-,yes
BAC124_N14,20,20q11.21,29663876,29765056,101180,-,-
BAC227_A22,20,20q11.21,29748921,29837299,88378,-,-
BAC135_F06,20,20q11.21,29765047,29860316,95269,-,yes
BAC195_I12,20,BAC195-M13R_I12_088.ab1,29874583,29974583,100000,-,-
BAC151_A16,20,20q11.21,29883353,29974583,91230,-,yes
BAC142_O24,20,20q11.21,29890287,29991885,101598,-,-
BAC163_M12,20,20q11.21,29920412,30011535,91123,-,-
BAC250_A06,20,20q11.21,29933148,30043007,109859,-,yes
BAC146_O07,20,20q11.21,29975156,30075619,100463,-,-
BAC189_J01,20,20q11.21,30011673,30139829,128156,-,-
BAC90_B11,20,20q11.21,30011673,30091995,80322,-,-
BAC157_B11,20,20q11.21,30040020,30140040,100020,-,yes
BAC158_M14,20,20q11.21,30092170,30211087,118917,-,yes
BAC76_P07,20,20q11.21,30100964,30132553,31589,-,-
BAC34_F18,20,20q11.21,30202381,30291426,89045,-,yes
BAC166_M21,20,20q11.21,30235608,30330880,95272,-,-
BAC169_P14,20,20q11.21,30263324,30368137,104813,-,yes
BAC42_A24,20,20q11.21,30292865,30368690,75825,-,-
BAC67_N01,20,20q11.21,30328236,30415558,87322,-,yes
BAC27_M02,20,20q11.21,30397405,30482097,84692,-,-
BAC187_P15,20,20q11.21,30411829,30525933,114104,-,yes
BAC246_K22,20,BAC246-M13R_K22_063.ab1,30437372,30520606,83234,-,-
BAC73_G15,20,20q11.21,30437422,30525933,88511,-,-
BAC210_P12,20,BAC210-M13R_P12_102.ab1,30528641,30631493,102852,-,-
BAC15_I07,20,20q11.21,30567762,30683827,116065,-,yes
BAC224_I22,20,20q11.21,30567762,30683827,116065,-,-
BAC76_A15,20,20q11.21,30574393,30674515,100122,-,-
BAC199_L18,20,20q11.21,30586426,30675362,88936,-,-
BAC249_F10,20,20q11.21,30683821,30793762,109941,-,yes
BAC67_J15,20,20q11.21,30692398,30793762,101364,-,-
BAC176_B02,20,20q11.21,30710357,30793762,83405,-,-
BAC187_C19,20,20q11.21,30713641,30793752,80111,-,-
BAC59_N07,20,20q11.21,30741532,30849990,108458,-,yes
BAC205_H07,20,20q11.21,30741832,30831612,89780,-,-
BAC53_O04,20,20q11.21,30798536,30932213,133677,-,-
BAC183_P06,20,20q11.21,30815039,30896456,81417,-,-
BAC204_A05,20,20q11.21,30815041,30904097,89056,-,-
BAC148_D08,20,20q11.21,30820570,30896456,75886,-,-
BAC89_N16,20,20q11.21,30834784,30967100,132316,-,yes
BAC168_P01,20,20q11.21,30915043,31009960,94917,-,-
BAC125_K01,20,20q11.21,30946420,31124304,177884,-,yes
BAC37_E15,20,20q11.21,30952905,31089063,136158,-,-
BAC190_I01,20,20q11.21,30974010,31056184,82174,-,-
BAC140_I09,20,20q11.21,31009953,31089061,79108,-,-
BAC232_C13,20,20q11.21,31054957,31153611,98654,-,-
BAC63_G10,20,20q11.21,31119626,31315972,196346,-,yes
BAC18_P22,20,20q11.21,31131046,31263644,132598,-,-
BAC95_B05,20,20q11.21,31150716,31298163,147447,-,-
BAC232_C03,20,20q11.21,31155149,31264199,109050,-,-
BAC152_D14,20,20q11.21,31155149,31244346,89197,-,-
BAC78_O13,20,20q11.21,31175447,31258416,82969,-,-
BAC68_F04,20,20q11.21,31204968,31298163,93195,-,-
BAC48_J02,20,20q11.21,31204977,31298101,93124,-,-
BAC55_H17,20,20q11.21,31253294,31373386,120092,-,-
BAC132_O21,20,20q11.21,31258451,31375245,116794,-,-
BAC162_P14,20,20q11.21,31285439,31366703,81264,-,-
BAC199_K02,20,20q11.21,31292308,31421002,128694,-,yes
BAC55_J23,20,20q11.21,31298157,31399577,101420,-,-
BAC84_D02,20,20q11.21,31375239,31467781,92542,-,yes
BAC191_C22,20,20q11.21,31383712,31467781,84069,-,-
BAC167_K12,20,20q11.21-20q11.22,31437126,31550500,113374,-,yes
BAC103_F19,20,BAC103-M13R_F19_006.ab1,31488142,31597699,109557,-,-
BAC93_B20,20,BAC93-M13R_B20_020.ab1,31549025,31659812,110787,-,-
BAC102_P11,20,BAC102-T7-2_P11_090.ab1,31637424,31788252,150828,-,-
BAC200_G19,20,20q11.22,31660006,31755908,95902,-,yes
BAC150_M17,20,20q11.22,31728063,31813318,85255,-,yes
BAC105_K03,20,20q11.22,31813311,31902714,89403,-,yes
BAC139_E02,20,20q11.22,31838016,31945510,107494,-,-
BAC144_J13,20,20q11.22,31840943,31942606,101663,-,-
BAC230_B03,20,20q11.22,31843805,31942606,98801,-,-
BAC191_G15,20,20q11.22,31858042,31959338,101296,-,-
BAC32_B14,20,20q11.22,31867504,31945510,78006,-,-
BAC172_P10,20,20q11.22,31880627,31996824,116197,-,yes
BAC65_L10,20,20q11.22,31898591,31986478,87887,-,-
BAC144_O24,20,20q11.22,31934705,32032988,98283,-,-
BAC135_P16,20,20q11.22,31942699,32052909,110210,-,-
BAC249_D22,20,20q11.22,31942699,32071225,128526,-,-
BAC193_I16,20,20q11.22,31946325,32032988,86663,-,-
BAC135_C07,20,20q11.22,31946325,32032871,86546,-,-
BAC84_B10,20,20q11.22,31959331,32046772,87441,-,-
BAC24_N11,20,20q11.22,31974629,32071247,96618,-,yes
BAC187_B09,20,20q11.22,32075762,32160220,84458,-,yes
BAC85_L04,20,BAC85-T7_L04_062.ab1,32078951,32160907,81956,-,-
BAC12_I13,20,20q11.22,32086952,32205902,118950,-,-
BAC228_L21,20,20q11.22,32095543,32244237,148694,-,yes
BAC75_I15,20,20q11.22,32102783,32180116,77333,-,-
BAC191_F10,20,20q11.22,32114587,32205871,91284,-,-
BAC88_G12,20,20q11.22,32131375,32222482,91107,-,-
BAC197_L04,20,BAC197-M13R_L04_062.ab1,32198962,32285571,86609,-,-
BAC96_G15,20,20q11.22,32253562,32417425,163863,-,yes
BAC97_K03,20,20q11.22,32257011,32370029,113018,-,-
BAC58_N03,20,20q11.22,32278496,32370029,91533,-,-
BAC185_F12,20,20q11.22,32278506,32370029,91523,-,-
BAC181_J15,20,20q11.22,32285609,32401612,116003,-,-
BAC100_J15,20,20q11.22,32370019,32467262,97243,-,-
BAC186_D01,20,20q11.22,32370019,32460207,90188,-,-
BAC171_B01,20,20q11.22,32378444,32458311,79867,-,-
BAC102_C17,20,20q11.22,32378453,32481673,103220,-,-
BAC161_A16,20,20q11.22,32399648,32509867,110219,-,yes
BAC219_H03,20,20q11.22,32401614,32502324,100710,-,-
BAC115_L16,20,20q11.22,32460678,32540574,79896,-,-
BAC133_I23,20,20q11.22,32481667,32568453,86786,-,yes
BAC8_L10,20,BAC8-T7_L10_073.ab1,32519834,32638059,118225,-,-
BAC135_J18,20,20q11.22,32568733,32673981,105248,-,yes
BAC224_M11,20,20q11.22,32569766,32651288,81522,-,-
BAC90_H08,20,20q11.22,32570101,32673981,103880,-,-
BAC227_F14,20,20q11.22,32580469,32673981,93512,-,-
BAC140_E03,20,20q11.22,32582187,32667404,85217,-,-
BAC92_G24,20,20q11.22,32648247,32749372,101125,-,-
BAC53_L18,20,20q11.22,32667400,32763394,95994,-,yes
BAC193_K07,20,20q11.22,32674059,32749372,75313,-,-
BAC27_H13,20,20q11.22,32674059,32787989,113930,-,yes
BAC153_C10,20,20q11.22,32678350,32777024,98674,-,-
BAC28_M04,20,BAC28-T7_M04_055.ab1,32683851,32787974,104123,-,-
BAC69_A07,20,20q11.22,32787999,32933285,145286,-,yes
BAC107_C09,20,20q11.22,32826320,32931796,105476,-,-
BAC211_N12,20,20q11.22,32833737,32911929,78192,-,-
BAC251_O15,20,20q11.22,32834277,32970416,136139,-,-
BAC224_J09,20,20q11.22,32861498,32992219,130721,-,-
BAC113_G05,20,20q11.22,32877541,33046115,168574,-,yes
BAC230_J17,20,20q11.22,32898588,32995945,97357,-,-
BAC109_O03,20,20q11.22,32907902,32992330,84428,-,-
BAC67_K03,20,20q11.22,32949659,33036844,87185,-,-
BAC74_H14,20,20q11.22,32995948,33084919,88971,-,-
BAC69_E16,20,20q11.22,33003510,33105134,101624,-,-
BAC222_J06,20,20q11.22,33021666,33135073,113407,-,yes
BAC179_H04,20,20q11.22,33135441,33246276,110835,-,yes
BAC22_D08,20,20q11.22,33146318,33246120,99802,-,-
BAC52_C06,20,20q11.22,33255431,33393481,138050,-,yes
BAC183_D09,20,BAC183-T7_D09_042.ab1,33265614,33351911,86297,-,-
BAC19_G17,20,20q11.22,33307625,33429006,121381,-,-
BAC128_A09,20,20q11.22,33371993,33471293,99300,-,-
BAC200_I09,20,20q11.22,33373425,33450499,77074,-,-
BAC84_A04,20,20q11.22,33375328,33471229,95901,-,-
BAC186_N16,20,20q11.22,33381598,33505688,124090,-,yes
BAC190_M22,20,BAC190-T7_M22_055.ab1,33471287,33583737,112450,-,-
BAC60_B21,20,20q11.22,33526195,33649168,122973,-,yes
BAC151_O18,20,20q11.22,33537663,33626019,88356,-,-
BAC114_A24,20,20q11.22,33549920,33682762,132842,-,-
BAC126_D08,20,20q11.22,33587494,33686825,99331,-,yes
REBAC242_D21,20,REBAC242-T7_D21_042.ab1,33657756,33749774,92018,-,-
BAC239_J06,20,20q11.22,33695872,33787280,91408,-,yes
BAC52_H18,20,20q11.22,33697013,33787280,90267,-,-
REBAC225_B13,20,REBAC225-T7_B13_002.ab1,33731254,33841485,110231,-,-
BAC157_K07,20,BAC157-T7_K07_014.ab1,33830947,33927034,96087,-,-
BAC95_P21,20,20q11.22-20q11.23,33841509,33945318,103809,-,yes
BAC50_P24,20,20q11.22-20q11.23,33841557,33965869,124312,-,-
BAC11_P04,20,20q11.22-20q11.23,33842213,33927066,84853,-,-
BAC204_I22,20,20q11.22-20q11.23,33843452,33918228,74776,-,-
BAC53_G05,20,20q11.22-20q11.23,33896717,33994051,97334,-,-
BAC231_K21,20,20q11.23,33909698,34020462,110764,-,-
BAC34_D16,20,20q11.23,33918344,34028404,110060,-,-
BAC51_L20,20,20q11.23,33918344,34020458,102114,-,-
BAC128_O07,20,20q11.23,33938687,34031295,92608,-,yes
BAC86_A22,20,20q11.23,33965864,34059346,93482,-,-
BAC135_C03,20,20q11.23,33996402,34081129,84727,-,yes
BAC232_H08,20,20q11.23,34034077,34165175,131098,-,yes
BAC187_H09,20,20q11.23,34059744,34142115,82371,-,-
BAC70_C01,20,20q11.23,34081132,34180371,99239,-,-
BAC66_J07,20,20q11.23,34095199,34192956,97757,-,-
BAC178_C02,20,20q11.23,34136683,34239066,102383,-,-
BAC120_M12,20,20q11.23,34148161,34294190,146029,-,yes
BAC151_H12,20,20q11.23,34155766,34282539,126773,-,-
BAC238_G02,20,20q11.23,34164926,34242440,77514,-,-
BAC184_B16,20,20q11.23,34165221,34251116,85895,-,-
BAC124_B15,20,20q11.23,34199936,34333209,133273,-,-
BAC40_O11,20,20q11.23,34231738,34333220,101482,-,-
BAC108_J11,20,20q11.23,34242444,34356005,113561,-,-
BAC128_E03,20,20q11.23,34251109,34356005,104896,-,-
BAC173_C18,20,20q11.23,34251109,34360468,109359,-,yes
BAC177_N05,20,20q11.23,34403579,34499474,95895,-,yes
BAC209_B09,20,BAC209-M13R_B09_038.ab1,34418002,34499441,81439,-,-
BAC88_P07,20,20q11.23,34462116,34613296,151180,-,yes
BAC241_O08,20,20q11.23,34540501,34633548,93047,-,-
BAC193_J02,20,20q11.23,34544861,34647282,102421,-,-
BAC27_A06,20,20q11.23,34548749,34648021,99272,-,yes
BAC37_O05,20,20q11.23,34665674,34775697,110023,-,yes
BAC26_A11,20,20q11.23,34665723,34796429,130706,-,-
BAC238_O03,20,20q11.23,34706167,34784485,78318,-,-
BAC155_D09,20,20q11.23,34728237,34814664,86427,-,-
BAC13_P24,20,20q11.23,34732784,34835143,102359,-,-
BAC1_D17,20,20q11.23,34769076,34887820,118744,-,yes
BAC39_D03,20,20q11.23,34775209,34878049,102840,-,-
BAC41_D05,20,20q11.23,34785208,34887813,102605,-,-
BAC194_H08,20,20q11.23,34785208,34878049,92841,-,-
BAC31_K17,20,20q11.23,34785208,34878045,92837,-,-
BAC28_B21,20,20q11.23,34796424,34912671,116247,-,-
BAC249_F24,20,20q11.23,34869447,34974565,105118,-,yes
BAC239_E17,20,20q11.23,34902787,34990558,87771,-,-
BAC144_P17,20,20q11.23,34936409,35036549,100140,-,-
BAC108_N06,20,20q11.23,34939375,35026824,87449,-,-
BAC96_O10,20,20q11.23,34939375,35042996,103621,-,yes
BAC24_B05,20,20q11.23,35036651,35149210,112559,-,yes
BAC141_N11,20,20q11.23,35098461,35209732,111271,-,-
BAC242_C17,20,20q11.23,35123390,35206427,83037,-,-
BAC24_C09,20,20q11.23,35149203,35314389,165186,-,yes
BAC2_C13,20,20q11.23,35173592,35280030,106438,-,-
BAC105_B13,20,20q11.23,35173625,35283942,110317,-,-
BAC82_A06,20,20q11.23,35204618,35314389,109771,-,-
BAC173_A22,20,20q11.23,35209757,35329103,119346,-,-
BAC239_K18,20,20q11.23,35220169,35313302,93133,-,-
BAC248_A14,20,20q11.23,35235070,35314390,79320,-,-
BAC157_N12,20,20q11.23,35280031,35388859,108828,-,-
BAC63_A14,20,20q11.23,35280031,35359241,79210,-,-
BAC123_D01,20,20q11.23,35280383,35358837,78454,-,-
BAC192_F15,20,20q11.23,35290678,35393586,102908,-,-
BAC152_P07,20,20q11.23,35314386,35394154,79768,-,yes
BAC75_I01,20,20q11.23,35371719,35459963,88244,-,-
BAC232_O09,20,20q11.23,35386213,35470365,84152,-,-
BAC119_P22,20,20q11.23,35386213,35539863,153650,-,yes
BAC219_D14,20,20q11.23,35394264,35496883,102619,-,-
BAC128_M16,20,BAC128-T7_M16_065.ab1,35545337,35617838,72501,-,-
BAC186_F03,20,20q11.23,35547758,35616941,69183,-,yes
BAC86_J20,20,20q11.23,35604158,35692847,88689,-,yes
BAC229_L13,20,20q11.23,35626596,35704657,78061,-,-
BAC124_J06,20,20q11.23,35626596,35706520,79924,-,-
BAC100_F05,20,20q11.23,35637480,35794959,157479,-,yes
BAC177_H07,20,20q11.23,35654076,35734702,80626,-,-
BAC78_E23,20,20q11.23,35695172,35797306,102134,-,yes
REBAC129_B05,20,REBAC129-T7_B05_066.ab1,35855622,35955622,100000,-,-
BAC195_A21,20,20q11.23,35873818,35978957,105139,-,yes
BAC186_C05,20,20q11.23,35879309,35974985,95676,-,-
BAC128_P11,20,20q11.23,35906395,36082849,176454,-,yes
BAC118_A24,20,20q11.23,35908395,35953466,45071,-,-
BAC146_K19,20,20q11.23,35979160,36077215,98055,-,-
BAC39_B18,20,20q11.23,36008247,36099381,91134,-,yes
BAC210_O20,20,BAC210-M13R_O20_041.ab1,36132553,36219444,86891,-,-
BAC239_H11,20,20q11.23,36143230,36234721,91491,-,yes
BAC121_N17,20,20q11.23,36151116,36228695,77579,-,-
BAC65_K20,20,20q11.23,36198672,36322936,124264,-,-
BAC104_E21,20,20q11.23,36198674,36306873,108199,-,-
BAC68_B14,20,20q11.23,36211520,36301463,89943,-,-
BAC58_B08,20,20q11.23,36228689,36373994,145305,-,yes
BAC140_B12,20,20q11.23,36247439,36322945,75506,-,-
BAC152_O02,20,20q11.23,36289805,36360037,70232,-,-
BAC158_G11,20,20q11.23,36463557,36547105,83548,-,yes
BAC55_D21,20,20q11.23,36463557,36565496,101939,-,-
